convention,legacy_convention,xml_projection_rotation,render_ray_rotation_note,is_primary_acceptance,photo_id,xml_image_path,valid_measurement_count,mean_reprojection_error_px,median_reprojection_error_px,p90_reprojection_error_px,max_reprojection_error_px,median_error_lt_2px,median_error_gt_10px,camera_chain_interpretation
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,300,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140609_0300_V.JPG,86,1.483624180200625,1.1578007261973635,3.071324182592541,5.00549852078836,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,301,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140610_0301_V.JPG,62,1.4287042127244642,1.126483849461338,2.295108893829301,5.388241161730534,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,302,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140613_0302_V.JPG,73,1.165399662360671,0.965451970815288,2.009304103693163,3.291207555338952,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,303,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140614_0303_V.JPG,67,1.3051214106319917,1.2536233811785158,2.4687739758191953,3.6577493977825264,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,304,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140618_0304_V.JPG,75,1.3911079409929699,1.1108590509517482,2.593483572639922,3.8613119145924064,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,305,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140619_0305_V.JPG,68,1.329002837892198,1.1368944459003876,2.609049824275331,4.533498507335396,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,306,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140623_0306_V.JPG,81,1.342731277350374,1.2185086461089945,2.574426541443109,4.259152169837806,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,307,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140623_0307_V.JPG,88,1.2618172660583893,1.0546212692793882,2.3964364864165963,4.811125908351797,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,308,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140624_0308_V.JPG,50,1.3280481946459515,1.2898614518635667,2.523098448887877,3.443639964420885,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,309,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140625_0309_V.JPG,75,1.5083573034813877,1.2523450302642163,2.910552928405113,4.674185351676676,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,310,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140628_0310_V.JPG,74,1.17902751870539,1.0100013389351339,2.4271163360531656,4.031797781879989,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,311,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140629_0311_V.JPG,48,1.322325633530979,1.035204207821442,2.7683713462316955,4.002683032783647,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,312,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140630_0312_V.JPG,87,1.4750683266235387,1.121613352041915,2.867695693452907,4.934073289099597,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,313,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140633_0313_V.JPG,77,1.6056300782526483,1.4134636952588024,2.8474396064501826,3.9907077928133075,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,314,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140634_0314_V.JPG,45,1.457584652936569,1.2322818805461102,2.4307379722421287,5.187043444677201,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,315,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140635_0315_V.JPG,91,1.535927348090294,1.1924943383675768,3.0517973167175128,5.284758504713961,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,316,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140638_0316_V.JPG,67,1.2976221540992414,1.0694927909342695,2.5430828803696413,3.8159852880089695,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,317,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140639_0317_V.JPG,49,1.6025278724819485,1.2202961994587072,2.8667718606581243,5.297798329699591,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,318,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140640_0318_V.JPG,46,1.3622813651303094,1.1979097874794078,2.751576597662628,4.532750936930664,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,319,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140643_0319_V.JPG,74,1.427969744915371,1.231345095514805,2.591659866842077,4.761924179372982,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,320,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140644_0320_V.JPG,62,1.489354769235071,1.262773532154612,2.69462041871297,3.8265421877114063,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,321,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140645_0321_V.JPG,58,1.5314088009460818,1.4204100442172032,2.5600357039800894,5.307628130431913,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,322,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140648_0322_V.JPG,85,1.3905510889775772,1.1813940763880288,2.8415113485056906,3.9656383984150123,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,323,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140649_0323_V.JPG,74,1.5183212508910189,1.3842947176476885,2.8388221287608175,4.404053945734229,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,324,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140650_0324_V.JPG,54,1.4924537903802158,1.2430133037527211,3.0218849287329745,4.379017728015301,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,325,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140653_0325_V.JPG,72,1.4320920042344496,1.1637391078441257,2.4916935415430825,4.9615779715732025,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,326,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140654_0326_V.JPG,64,1.5712926174803283,1.4757282120050101,2.7127074445096904,5.12862973286708,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,327,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140655_0327_V.JPG,55,1.6142645341210962,1.4018154182389566,2.9859661781485443,5.036025904755988,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,328,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140659_0328_V.JPG,75,1.343676974267199,1.0994668848274736,2.389263187347147,5.329088200386519,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,329,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140659_0329_V.JPG,67,1.5461498611224285,1.368811007519945,2.882061691530231,5.487364385331553,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,330,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140700_0330_V.JPG,54,1.4834969810796441,1.2985824155071115,2.748953291403877,3.439167478070367,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,331,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140704_0331_V.JPG,62,1.2352331374871741,1.106435036349414,2.236631304893346,3.4398528808423157,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,332,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140705_0332_V.JPG,52,1.4095034243386098,1.198022073788898,2.6841677898975282,4.261577464473254,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,333,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140708_0333_V.JPG,74,1.3356964429077998,1.1011860811749337,2.8489437065181153,4.302971321212381,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,334,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140709_0334_V.JPG,57,1.2647930951443243,1.0331255032569675,2.2789540860021207,4.296318382806045,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,335,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140713_0335_V.JPG,89,1.3993632117175618,1.1662699656014053,2.7561444054879183,3.6842212799880842,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,336,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140714_0336_V.JPG,49,1.2825947494351022,1.017603452631604,2.5540994278371,3.809618850386987,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,337,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140717_0337_V.JPG,92,1.3691345647307904,1.140861408489367,2.72256583385111,4.784172016659853,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,338,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140718_0338_V.JPG,49,1.3467220902283739,1.1108044754428028,2.7077435148921296,4.1769689415987346,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,339,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140722_0339_V.JPG,106,1.4498235947906422,1.1765213165603414,3.037167472530955,4.155793955532187,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,340,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140723_0340_V.JPG,53,1.309711375042455,1.0423683072678511,2.5180237550179605,3.9097302143073813,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,341,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140727_0341_V.JPG,81,1.3777936166666553,1.143366482711484,2.8277217348849626,4.640104239523951,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,342,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140728_0342_V.JPG,64,1.5369303551066047,1.2647855938732704,2.985521054780111,3.8942233400759387,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,343,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140731_0343_V.JPG,58,1.6336846148006279,1.5160486147882182,2.7846762647697214,4.777441890952356,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,344,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140736_0344_V.JPG,71,1.5718247149068951,1.2502583914254308,3.2795335443030607,4.685055405091727,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,345,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140741_0345_V.JPG,77,1.4212860833174268,1.2197369458071137,2.72919942858137,4.60210251584203,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,346,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140747_0346_V.JPG,97,1.3721066511534021,1.2280416376471166,2.5588147535185835,4.525670687978638,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,347,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140752_0347_V.JPG,85,1.2097137622720873,0.9996832405851193,2.3524303082241587,4.738687310667801,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,348,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140809_0348_V.JPG,63,1.2597857933484504,1.1005978262705816,2.2092094790792096,2.9729848989474816,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,349,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140814_0349_V.JPG,84,1.3192139755400645,1.083890741134878,2.4093559904563566,4.670120224278213,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,350,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140819_0350_V.JPG,74,1.333201341955847,1.0755689142391074,2.7299007428590394,4.434846912991482,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,351,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140825_0351_V.JPG,64,1.2984984233393488,1.1414066115932657,2.303119232961141,3.291679176102315,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,352,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140830_0352_V.JPG,51,1.3957410083422064,1.1806619968075693,2.623109682187288,4.357434155970383,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,353,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140835_0353_V.JPG,52,1.453535673224232,1.2494099077849774,2.406704619649826,4.8935030014541265,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,354,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140841_0354_V.JPG,78,1.4685705252939485,1.297082773360922,3.045395865956369,5.011338692050431,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,355,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140842_0355_V.JPG,37,1.2670970079998145,1.1996403495815995,2.2283020885127898,3.252564084479408,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,356,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140845_0356_V.JPG,76,1.488723539990829,1.411663233520212,2.265175521739854,4.770347255438407,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,357,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140846_0357_V.JPG,47,1.1589348731219538,1.0366350062025598,2.2460907362251534,3.9054330759466542,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,358,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140850_0358_V.JPG,92,1.6232840176239285,1.5502013643550079,2.8666566532680946,5.015184069793277,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,359,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140851_0359_V.JPG,56,1.4064325175297145,1.3301324092085607,2.579990721295265,3.5567321585966716,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,360,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140856_0360_V.JPG,61,1.3869793555945633,1.156804972319081,2.739861551389252,3.8310809027705988,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,361,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140857_0361_V.JPG,46,1.2933823979181607,1.2707358572498395,2.400528245658979,3.211079239301975,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,362,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140901_0362_V.JPG,76,1.5474106022334801,1.4063338646892878,2.516641723088304,4.105446873241802,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,363,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140902_0363_V.JPG,46,1.3137286124455294,1.1643619770158504,2.196070581690127,4.623396702071968,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,364,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140905_0364_V.JPG,93,1.4668751700994682,1.3014967894152523,2.473145514272677,4.191109660085794,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,365,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140906_0365_V.JPG,93,1.4090735830843464,1.0954664568099435,2.6544816424108943,4.9004032151717904,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,366,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140907_0366_V.JPG,48,1.6227007910164648,1.4246589159957739,2.6727184619144735,5.079194871787778,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,367,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140908_0367_V.JPG,69,1.423994246460799,1.2485867217552808,2.355801997690727,3.944796970967156,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,368,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140911_0368_V.JPG,95,1.4811922014272625,1.3088111920120482,2.718875713538423,4.46970464723654,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,369,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140912_0369_V.JPG,53,1.4810487464706124,1.2612180449418868,2.4912532105058958,5.71027200417322,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,370,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140913_0370_V.JPG,72,1.5289012282122714,1.386509435934018,2.8210966745628077,4.263951482835311,True,False,XML camera chain is basically correct for tie point reprojection.
world_to_camera_correct,R_xml,R_world_to_camera = R_xml,Not used for tie point reprojection; render rays use R_camera_to_world = R_xml.T.,True,371,//192.168.2.45/e/2025GS-test-data/202510/1094张/DJI_202510311347_009_新建面状航线1/DJI_20251031140916_0371_V.JPG,84,1.4468207671986195,1.1248108607815026,3.3131974525029246,4.7140447082789745,True,False,XML camera chain is basically correct for tie point reprojection.
